selling_price,km_driven,mileage,engine,max_power,age,make,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
19.5,34000,15.04,1991.0,183.0,8.0,MERCEDES-BENZ,0,0,0,0,0,1,0,1,0
3.1,65000,33.54,998.0,67.04,7.0,MARUTI,0,0,0,0,0,0,1,1,0
7.2,21000,16.02,1373.0,93.7,6.0,MARUTI,0,0,0,0,0,1,1,0,1
5.0,25000,20.73,1373.0,91.1,9.0,MARUTI,1,0,0,0,0,1,1,1,0
4.5,58000,22.7,1498.0,89.84,9.0,FORD,0,0,1,0,0,0,1,1,0
6.1,65000,22.0,1197.0,81.8,5.0,MARUTI,1,0,0,0,0,1,1,1,0
3.85,30589,18.9,1197.0,81.86,9.0,HYUNDAI,0,1,0,0,0,1,1,1,0
2.25,70000,16.1,1197.0,85.0,13.0,MARUTI,1,0,0,0,0,1,1,1,0
4.5,25656,23.84,1199.0,84.0,5.0,TATA,0,1,0,0,0,1,1,1,0
4.5,63000,20.45,1461.0,83.8,10.0,RENAULT,0,0,1,0,0,0,1,1,0
5.5,27000,18.9,1197.0,81.86,4.0,HYUNDAI,0,0,0,0,0,1,0,1,0
4.1,105000,14.0,2179.0,138.1,10.0,TATA,1,0,1,0,0,0,1,0,1
14.9,50000,14.53,1794.0,138.1,6.0,TOYOTA,0,0,0,0,0,1,0,1,0
8.9,18280,17.1,1496.0,105.5,5.0,TOYOTA,0,0,0,0,0,1,1,1,0
15.7,4500,18.4,1498.0,119.35,3.0,HONDA,0,0,0,0,0,1,0,1,0
5.1,35000,20.89,1197.0,81.8,6.0,MARUTI,0,0,0,0,0,1,1,1,0
18.0,41000,13.7,1991.0,183.0,8.0,MERCEDES-BENZ,0,0,0,0,0,1,0,1,0
5.25,39000,16.47,1198.0,74.0,7.0,VOLKSWAGEN,0,0,0,0,0,1,1,1,0
9.99,54000,15.29,1591.0,121.3,6.0,HYUNDAI,0,0,0,0,0,1,1,1,0
8.25,40000,24.3,1248.0,88.5,6.0,MARUTI,0,0,1,0,0,0,1,1,0
5.5,34489,20.89,1197.0,81.8,6.0,MARUTI,0,1,0,0,0,1,0,1,0
10.3,70000,17.01,1582.0,126.2,6.0,HYUNDAI,1,0,1,0,0,0,0,1,0
7.5,15000,17.5,1199.0,88.7,6.0,HONDA,1,0,0,0,0,1,1,1,0
20.25,44000,18.12,1995.0,190.0,9.0,BMW,0,0,1,0,0,0,0,1,0
2.75,45000,16.78,1496.0,88.73,12.0,TOYOTA,0,0,0,0,0,1,1,1,0
12.8,35000,15.4,1997.0,120.0,6.0,MAHINDRA,0,0,1,0,0,0,1,0,1
7.75,86000,16.07,1995.0,181.0,11.0,BMW,0,0,1,0,0,0,0,1,0
20.90249999999996,20212,14.24,2755.0,174.5,4.0,TOYOTA,0,0,1,0,0,0,1,0,1
8.9,24000,22.0,1582.0,126.2,6.0,HYUNDAI,0,0,1,0,0,0,1,1,0
2.0,55324,17.92,1086.0,62.1,11.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.75,30000,24.12,1197.0,88.5,10.0,MARUTI,0,0,0,0,0,1,0,1,0
20.90249999999996,48000,15.26,2143.0,203.2,8.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
4.1,47900,20.85,1197.0,83.14,8.0,MARUTI,0,0,0,0,0,1,1,1,0
5.2,43500,17.43,1396.0,105.5,9.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.5,8500,18.6,1197.0,81.83,6.0,HYUNDAI,0,0,0,0,0,1,1,1,0
2.2,63155,20.36,1197.0,78.9,12.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.65,35601,18.6,1197.0,81.83,6.0,HYUNDAI,0,1,0,0,0,1,1,1,0
4.79,55000,17.8,1198.0,86.7,6.0,HONDA,0,0,0,0,0,1,1,1,0
20.90249999999996,60000,12.9,2755.0,174.5,6.0,TOYOTA,0,0,1,0,0,0,0,0,1
4.9,41000,22.0,1197.0,81.8,7.0,MARUTI,0,0,0,0,0,1,1,1,0
8.6,42000,20.65,1462.0,103.25,5.0,MARUTI,0,0,0,0,0,1,1,1,0
3.45,44070,17.5,1197.0,85.8,12.0,MARUTI,0,0,0,0,0,1,1,1,0
1.89,61000,25.44,936.0,57.6,9.0,CHEVROLET,0,0,1,0,0,0,1,1,0
20.90249999999996,61000,12.7,2179.0,187.7,11.0,LAND,0,0,1,0,0,0,0,1,0
5.15,90000,25.2,1248.0,74.0,6.0,MARUTI,1,0,1,0,0,0,1,1,0
5.74,73000,25.1,1498.0,98.6,9.0,HONDA,0,0,1,0,0,0,1,1,0
2.05,91002,19.81,1086.0,68.05,12.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.75,80000,27.3,1498.0,98.6,8.0,HONDA,1,0,1,0,0,0,1,1,0
5.5,65000,19.6,1461.0,108.45,7.0,RENAULT,0,0,1,0,0,0,1,1,0
3.65,29000,21.79,998.0,67.05,5.0,MARUTI,0,0,0,0,0,1,1,1,0
3.0,19668,23.95,998.0,67.05,8.0,MARUTI,0,1,0,0,0,1,1,1,0
4.9,52312,17.8,1198.0,86.7,7.0,HONDA,0,1,0,0,0,1,1,1,0
3.3,46568,19.81,1086.0,68.05,7.0,HYUNDAI,0,0,0,0,0,1,1,1,0
20.90249999999996,50000,11.3,2987.0,254.8,7.0,MERCEDES-BENZ,0,0,1,0,0,0,0,0,1
7.75,69000,13.2,1995.0,170.0,12.0,BMW,0,0,1,0,0,0,0,1,0
9.25,31000,17.0,1591.0,121.3,5.0,HYUNDAI,0,0,0,0,0,1,1,1,0
1.99,197000,21.5,1248.0,88.8,12.0,MARUTI,1,0,1,0,0,0,1,1,0
1.63,17928,16.2,995.0,62.1,12.0,CHEVROLET,0,0,0,0,0,1,1,1,0
11.5,45000,16.28,1598.0,136.0,10.0,BMW,0,0,0,0,0,1,0,1,0
12.75,57500,17.6,2179.0,153.86,6.0,TATA,0,0,1,0,0,0,0,0,1
4.85,49000,20.85,1197.0,83.14,7.0,MARUTI,0,0,0,0,0,1,1,1,0
6.8,52000,24.3,1248.0,88.5,7.0,MARUTI,1,0,1,0,0,0,1,1,0
15.0,4000,17.0,1956.0,138.1,4.0,TATA,0,0,1,0,0,0,1,1,0
5.15,57500,26.0,1498.0,98.6,9.0,HONDA,0,0,1,0,0,0,1,1,0
4.85,40000,25.32,1198.0,77.0,7.0,MAHINDRA,0,0,1,0,0,0,1,0,1
6.0,40000,19.0,1194.0,94.68,5.0,FORD,1,0,0,0,0,1,1,1,0
5.75,52000,28.09,1248.0,88.5,7.0,MARUTI,0,0,1,0,0,0,1,1,0
6.25,65000,17.8,1497.0,117.3,8.0,HONDA,0,0,0,0,0,1,1,1,0
1.25,128880,17.92,1086.0,62.1,15.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.75,64576,21.5,1498.0,108.5,8.0,VOLKSWAGEN,0,0,1,0,0,0,0,1,0
7.25,13315,19.01,1462.0,103.26,5.0,MARUTI,0,0,0,0,0,1,1,0,1
20.90249999999996,90000,13.5,2987.0,282.0,9.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
16.7,24500,17.05,1476.3274007038713,5.0,9.0,BMW,0,0,1,0,0,0,0,1,0
3.25,58000,20.54,1598.0,103.6,11.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
6.2,57000,17.8,1497.0,117.3,9.0,HONDA,0,0,0,0,0,1,1,1,0
3.75,5863,23.95,998.0,67.05,4.0,MARUTI,0,1,0,0,0,1,1,1,0
2.35,59000,18.5,1197.0,85.8,12.0,MARUTI,0,0,0,0,0,1,1,1,0
7.5,82000,12.3,1781.0,163.2,13.0,AUDI,0,0,0,0,0,1,0,1,0
4.8,36000,20.34,1498.0,103.2,10.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
1.99,70000,19.81,1086.0,68.05,12.0,HYUNDAI,0,0,0,0,0,1,1,1,0
6.5,51500,24.52,1248.0,88.5,7.0,MARUTI,0,0,1,0,0,0,1,0,1
2.95,51916,32.52,998.0,58.33,10.0,MARUTI,0,1,0,0,0,0,1,1,0
3.4,50000,25.8,1498.0,98.6,10.0,HONDA,0,0,1,0,0,0,1,1,0
20.90249999999996,45000,15.97,2993.0,258.0,5.0,BMW,0,0,1,0,0,0,0,1,0
19.95,56000,17.9,2143.0,136.0,8.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
2.95,42000,18.5,1197.0,85.8,7.0,MARUTI,0,0,0,0,0,1,1,1,0
3.6,55000,20.14,1197.0,81.86,7.0,HYUNDAI,0,0,0,0,0,1,1,1,0
13.9,79000,13.0,2143.0,201.1,10.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
2.3,110000,19.3,1248.0,73.9,12.0,MARUTI,1,0,1,0,0,0,1,1,0
4.35,90000,28.4,1248.0,74.0,8.0,MARUTI,0,0,1,0,0,0,1,1,0
3.75,187000,12.8,2494.0,102.0,12.0,TOYOTA,1,0,1,0,0,0,1,0,1
6.0,49570,26.21,1248.0,88.5,8.0,MARUTI,0,0,1,0,0,0,1,1,0
2.75,53000,16.1,1298.0,88.2,12.0,MARUTI,0,0,0,0,0,1,1,1,0
2.35,75000,19.81,1086.0,68.05,11.0,HYUNDAI,0,0,0,0,0,1,1,1,0
20.90249999999996,10782,19.19,1995.0,187.74,5.0,MINI,0,0,1,0,0,0,0,1,0
5.75,85000,10.9,2499.0,143.0,11.0,FORD,0,0,1,0,0,0,1,0,1
5.85,51000,21.21,1498.0,103.2,8.0,VOLKSWAGEN,0,0,1,0,0,0,0,1,0
6.45,85000,12.8,2953.0,156.0,11.0,FORD,0,0,1,0,0,0,0,0,1
2.25,56000,25.44,936.0,57.6,10.0,CHEVROLET,0,0,1,0,0,0,1,1,0
4.65,47000,22.7,1498.0,89.84,10.0,FORD,0,0,1,0,0,0,1,1,0
4.5,104000,23.59,1364.0,67.04,7.0,TOYOTA,0,0,1,0,0,0,1,1,0
3.0,52000,20.51,998.0,67.04,7.0,MARUTI,0,0,0,0,0,1,1,1,0
3.49,90000,19.01,1461.0,108.45,10.0,RENAULT,1,0,1,0,0,0,1,1,0
5.5,19000,21.4,1197.0,83.1,7.0,MARUTI,0,0,0,0,0,1,0,1,0
6.25,48000,19.12,1373.0,91.1,8.0,MARUTI,0,0,0,0,0,1,0,1,0
6.8,35000,18.49,1493.0,100.0,6.0,MAHINDRA,0,0,1,0,0,0,1,0,1
13.0,70000,11.9,1595.0,120.7,8.0,MERCEDES-BENZ,1,0,0,0,0,1,0,1,0
4.14,27000,19.34,1198.0,75.94,7.0,NISSAN,0,0,0,0,0,1,0,1,0
2.55,54000,22.07,1199.0,73.9,11.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
4.81,84475,22.54,1396.0,88.73,8.0,HYUNDAI,0,0,1,0,0,0,1,1,0
8.75,24000,16.07,1995.0,181.0,12.0,BMW,0,0,1,0,0,0,0,1,0
6.65,29914,18.6,1197.0,81.83,6.0,HYUNDAI,0,1,0,0,0,1,1,1,0
3.7,58000,18.6,1197.0,85.8,9.0,MARUTI,0,0,0,0,0,1,1,1,0
20.90249999999996,14000,22.37,2487.0,214.56,4.0,LEXUS,0,0,0,0,0,1,0,1,0
5.3,44000,21.01,1197.0,81.8,7.0,MARUTI,0,0,0,0,0,1,1,1,0
3.85,71000,23.4,1248.0,74.0,9.0,MARUTI,0,0,1,0,0,0,1,1,0
4.75,72000,22.32,1582.0,126.32,9.0,HYUNDAI,0,0,1,0,0,0,1,1,0
1.35,70000,17.0,1086.0,5.0,14.0,HYUNDAI,1,0,0,0,0,0,1,1,0
6.9,53000,17.21,1197.0,103.5,7.0,VOLKSWAGEN,0,0,0,0,0,1,0,1,0
2.1,57000,26.2,998.0,58.2,12.0,MARUTI,0,0,0,0,0,0,1,1,0
2.36,83703,22.07,1199.0,73.9,10.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
17.5,46002,14.67,1798.0,177.46,7.0,SKODA,0,0,0,0,0,1,0,1,0
3.15,66000,21.1,814.0,55.2,8.0,HYUNDAI,0,0,0,0,0,1,1,1,0
2.6,65000,16.2,1199.0,74.0,12.0,VOLKSWAGEN,0,0,0,0,0,1,1,1,0
2.6,70255,16.1,1197.0,85.0,12.0,MARUTI,0,0,0,0,0,1,1,1,0
1.9,67000,25.44,936.0,56.3,10.0,CHEVROLET,0,0,1,0,0,0,1,1,0
2.15,69000,17.5,1298.0,85.8,14.0,MARUTI,0,0,0,0,0,1,1,1,0
2.6,72000,19.1,1197.0,85.8,13.0,MARUTI,0,0,0,0,0,1,1,1,0
5.5,13000,10.2,2354.0,180.0,14.0,HONDA,0,0,0,0,0,1,0,1,0
13.8,45500,18.53,1968.0,187.74,11.0,AUDI,0,0,1,0,0,0,0,1,0
4.75,28777,26.59,1248.0,74.0,8.0,MARUTI,0,0,1,0,0,0,1,1,0
6.35,57000,17.0,1497.0,121.36,7.0,FORD,0,0,0,0,0,1,1,1,0
2.6,40000,22.74,796.0,47.3,7.0,MARUTI,0,0,0,0,0,1,1,1,0
20.90249999999996,9500,19.23,2987.0,270.88,7.0,MASERATI,0,0,1,0,0,0,0,1,0
5.75,56000,22.0,1197.0,81.8,5.0,MARUTI,0,0,0,0,0,1,1,1,0
3.75,55000,22.27,1498.0,108.6,9.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
13.5,10000,17.4,1497.0,117.6,4.0,HONDA,0,0,0,0,0,1,0,1,0
20.90249999999996,55000,19.71,2143.0,201.15,6.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
3.3,75828,21.43,1364.0,87.2,13.0,TOYOTA,0,0,1,0,0,0,1,1,0
10.0,44000,15.4,1997.0,120.0,7.0,MAHINDRA,1,0,1,0,0,0,1,0,1
2.0,98000,20.0,1399.0,68.0,11.0,FORD,1,0,1,0,0,0,1,1,0
9.99,85000,18.48,17.0,5.0,12.0,BMW,0,0,1,0,0,0,0,1,0
7.25,63000,24.2,1498.0,93.87,6.0,MARUTI,0,0,1,0,0,0,1,0,1
6.9,8000,18.6,1197.0,81.83,5.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.5,50000,24.2,1498.0,93.87,10.0,MARUTI,0,0,1,0,0,0,1,0,1
2.1,160180,19.4,1198.0,86.8,11.0,HONDA,0,0,0,0,0,1,1,1,0
7.5,18000,24.3,1248.0,88.5,6.0,MARUTI,0,0,1,0,0,0,1,1,0
7.0,70000,22.54,1396.0,88.73,8.0,HYUNDAI,1,0,1,0,0,0,1,1,0
6.9,70000,24.52,1248.0,88.5,6.0,MARUTI,0,0,1,0,0,0,1,0,1
4.0,69000,22.32,1582.0,126.32,10.0,HYUNDAI,0,0,1,0,0,0,1,1,0
16.7,65000,13.68,2393.0,147.8,6.0,TOYOTA,0,0,1,0,0,0,1,0,1
4.95,70200,12.05,2179.0,120.0,9.0,MAHINDRA,0,0,1,0,0,0,1,0,1
3.0,54200,16.78,1496.0,88.73,12.0,TOYOTA,0,0,0,0,0,1,1,1,0
6.0,38000,17.8,1198.0,86.7,5.0,HONDA,0,0,0,0,0,1,1,1,0
2.25,78300,16.1,1197.0,85.0,13.0,MARUTI,0,0,0,0,0,1,1,1,0
2.25,79000,23.08,1461.0,63.1,10.0,NISSAN,1,0,1,0,0,0,1,1,0
3.75,55200,18.0,1198.0,86.7,9.0,HONDA,0,0,0,0,0,1,1,1,0
4.75,70000,22.32,1582.0,126.32,9.0,HYUNDAI,0,0,1,0,0,0,1,1,0
5.1,32000,17.8,1198.0,86.7,6.0,HONDA,0,0,0,0,0,1,1,1,0
2.85,65101,20.54,1598.0,103.6,12.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
8.4,44000,24.3,1248.0,88.5,5.0,MARUTI,0,0,1,0,0,0,1,1,0
2.65,65000,21.64,1461.0,84.8,11.0,NISSAN,0,0,1,0,0,0,1,1,0
3.44,36936,19.81,1086.0,68.05,8.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.5,58000,21.4,1197.0,83.1,7.0,MARUTI,0,0,0,0,0,1,1,1,0
3.95,45000,17.4,1197.0,85.8,11.0,MARUTI,0,0,0,0,0,1,0,1,0
8.5,83000,15.4,1997.0,120.0,8.0,MAHINDRA,0,0,1,0,0,0,1,0,1
5.45,12480,18.9,1197.0,81.86,4.0,HYUNDAI,0,1,0,0,0,1,1,1,0
4.3,79806,20.85,1197.0,83.14,8.0,MARUTI,0,1,0,0,0,1,1,1,0
7.1,71255,19.01,1461.0,108.5,6.0,NISSAN,0,0,1,0,0,0,1,1,0
12.5,45000,16.36,2179.0,140.0,4.0,MAHINDRA,0,0,1,0,0,0,1,0,1
10.99,89000,13.01,2199.0,194.3,9.0,HYUNDAI,0,0,1,0,0,0,0,0,1
7.15,6399,19.5,1199.0,88.76,4.0,HONDA,0,1,0,0,0,1,1,1,0
20.5,36000,16.09,1995.0,184.0,10.0,BMW,0,0,1,0,0,0,0,1,0
4.5,56000,17.3,1497.0,117.3,9.0,HONDA,0,0,0,0,0,1,1,0,1
2.2,78800,22.07,1199.0,73.9,12.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
4.45,58000,15.5,1198.0,86.7,9.0,HONDA,0,0,0,0,0,1,0,1,0
5.45,62000,22.7,1498.0,89.84,9.0,FORD,0,0,1,0,0,0,1,1,0
8.75,54000,19.67,1582.0,126.2,7.0,HYUNDAI,0,0,1,0,0,0,1,1,0
3.3,25000,23.95,998.0,67.05,5.0,MARUTI,1,0,0,0,0,1,1,1,0
6.75,27000,17.8,1198.0,86.7,5.0,HONDA,0,0,0,0,0,1,1,1,0
20.90249999999996,40000,14.84,2143.0,170.0,5.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
2.4,65000,20.36,1197.0,78.9,11.0,HYUNDAI,0,0,0,0,0,1,1,1,0
2.8,58000,17.0,1197.0,80.0,12.0,HYUNDAI,0,0,0,0,0,1,1,1,0
0.82875,90000,18.9,998.0,67.1,17.0,MARUTI,1,0,0,0,0,1,1,1,0
1.35,45514,18.0,995.0,62.0,14.0,CHEVROLET,0,0,0,0,0,1,1,1,0
4.5,17205,16.47,1198.0,74.0,9.0,VOLKSWAGEN,0,0,0,0,0,1,1,1,0
8.75,14217,25.1,1248.0,88.5,5.0,MARUTI,0,0,1,0,0,0,1,1,0
6.8,72000,28.4,1248.0,74.02,5.0,MARUTI,0,0,1,0,0,0,1,1,0
6.7,61000,24.3,1248.0,88.5,7.0,MARUTI,0,0,1,0,0,0,1,1,0
7.0,70000,19.01,1461.0,108.5,9.0,NISSAN,0,0,1,0,0,0,1,1,0
1.15,71000,20.51,998.0,67.04,15.0,MARUTI,0,0,0,0,0,1,1,1,0
5.11,58000,21.43,1364.0,87.2,10.0,TOYOTA,0,0,1,0,0,0,1,1,0
1.24,70000,21.79,998.0,67.05,15.0,MARUTI,0,0,0,0,0,1,1,1,0
20.90249999999996,23000,22.48,1995.0,187.74,5.0,BMW,0,0,1,0,0,0,0,1,0
4.39,20000,18.9,1197.0,82.0,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
16.0,85000,13.0,2982.0,168.5,9.0,TOYOTA,1,0,1,0,0,0,1,0,1
3.8,41000,18.9,1197.0,82.0,9.0,HYUNDAI,0,0,0,0,0,1,1,1,0
3.75,49137,15.3,2956.0,83.8,6.0,TATA,0,0,1,0,0,0,1,0,1
2.45,62000,19.4,1198.0,86.8,12.0,HONDA,0,0,0,0,0,1,1,1,0
5.85,35000,14.19,1498.0,104.5,6.0,RENAULT,1,0,0,0,0,1,1,1,0
3.6,62000,17.0,1497.0,118.0,12.0,HONDA,0,0,0,0,0,1,1,1,0
9.45,4900,17.0,1591.0,121.3,4.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.25,55200,13.14,1798.0,157.8,11.0,SKODA,0,0,0,0,0,1,1,1,0
2.0,65000,18.5,1197.0,85.8,12.0,MARUTI,0,0,0,0,0,1,1,1,0
8.65,28000,25.1,1248.0,88.5,5.0,MARUTI,0,0,1,0,0,0,1,1,0
3.95,48000,24.0,1120.0,70.0,6.0,HYUNDAI,0,0,1,0,0,0,1,1,0
6.75,38060,17.21,1197.0,103.5,7.0,VOLKSWAGEN,0,0,0,0,0,1,0,1,0
8.8,102000,12.55,2982.0,168.5,11.0,TOYOTA,0,0,1,0,0,0,1,0,1
1.75,65000,19.81,1086.0,68.05,13.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.24,11500,21.1,1197.0,85.8,8.0,MARUTI,0,0,0,0,0,1,1,1,0
2.65,25864,22.74,796.0,47.3,8.0,MARUTI,0,0,0,0,0,1,1,1,0
3.1,94892,22.32,1582.0,126.3,11.0,HYUNDAI,0,0,1,0,0,0,1,1,0
8.75,140000,12.8,2494.0,102.0,8.0,TOYOTA,0,0,1,0,0,0,1,0,1
8.0,15000,14.8,1497.0,121.36,6.0,FORD,1,0,0,0,0,1,0,1,0
8.9,53000,18.0,1497.0,117.3,7.0,HONDA,0,0,0,0,0,1,0,1,0
7.5,9929,17.0,1497.0,121.36,5.0,FORD,0,1,0,0,0,1,1,1,0
11.5,120000,19.3,1968.0,141.0,7.0,SKODA,1,0,1,0,0,0,0,1,0
2.85,59830,19.4,1198.0,86.8,11.0,HONDA,0,0,0,0,0,1,1,1,0
2.85,49000,14.53,1798.0,138.1,14.0,TOYOTA,0,0,0,0,0,1,1,1,0
20.90249999999996,2000,22.48,1995.0,187.74,2.0,BMW,0,0,1,0,0,0,0,1,0
1.75,215000,21.64,1461.0,84.8,11.0,NISSAN,1,0,1,0,0,0,1,1,0
2.69,58000,19.4,1198.0,86.8,11.0,HONDA,0,0,0,0,0,1,1,1,0
6.8,48000,12.05,1995.0,154.0,13.0,BMW,0,0,0,0,0,1,0,1,0
2.58,81566,23.2,1248.0,73.94,10.0,MARUTI,1,0,1,0,0,0,1,1,0
4.95,60000,18.7,1199.0,88.7,8.0,HONDA,0,0,0,0,0,1,1,1,0
2.55,75000,17.0,1197.0,80.0,12.0,HYUNDAI,0,0,0,0,0,1,1,1,0
2.78,31851,25.17,799.0,53.3,6.0,RENAULT,0,0,0,0,0,1,1,1,0
4.75,54000,20.65,1248.0,88.7,9.0,TATA,0,0,1,0,0,0,1,1,0
9.0,35000,16.0,2179.0,140.0,7.0,MAHINDRA,1,0,1,0,0,0,1,0,1
4.75,62000,19.01,1461.0,108.45,9.0,RENAULT,0,0,1,0,0,0,1,1,0
20.90249999999996,65000,16.46,2993.0,258.0,9.0,BMW,0,0,1,0,0,0,0,1,0
13.5,67500,13.68,2393.0,147.51,6.0,TOYOTA,0,0,1,0,0,0,1,0,1
20.90249999999996,18000,11.72,1984.0,207.0,6.0,AUDI,0,0,0,0,0,1,0,1,0
2.2,108000,21.9,1396.0,90.0,11.0,HYUNDAI,1,0,1,0,0,0,1,1,0
3.0,22779,25.17,799.0,53.3,7.0,RENAULT,0,0,0,0,0,1,1,1,0
9.5,30000,15.8,1591.0,121.3,7.0,HYUNDAI,0,0,0,0,0,1,1,1,0
7.75,77000,21.38,1396.0,88.7,8.0,HYUNDAI,0,0,1,0,0,0,1,1,0
7.0,80000,22.7,1598.0,118.0,8.0,MARUTI,1,0,1,0,0,0,1,1,0
4.4,56302,24.0,1186.0,73.97,6.0,HYUNDAI,0,0,1,0,0,0,1,1,0
3.0,25000,24.7,796.0,47.3,4.0,MARUTI,1,0,0,0,0,1,1,1,0
1.3,315000,18.9,1061.0,67.0,13.0,MARUTI,1,0,0,0,0,1,1,1,0
2.4,72000,20.36,1197.0,78.9,11.0,HYUNDAI,0,0,0,0,0,1,1,1,0
2.75,20000,22.3,799.0,53.26,6.0,RENAULT,0,0,0,0,0,1,1,1,0
12.5,80000,23.91,1798.0,97.8,11.0,TOYOTA,0,0,0,0,0,1,0,1,0
1.25,81000,17.92,1086.0,62.1,15.0,HYUNDAI,1,0,0,0,0,1,1,1,0
2.65,82110,20.36,1197.0,78.9,12.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.65,67000,17.1,1591.0,121.4,10.0,HYUNDAI,0,0,0,0,0,1,0,1,0
13.95,42000,11.45,2776.0,197.2,6.0,CHEVROLET,0,0,1,0,0,0,0,0,1
7.5,38300,24.3,1248.0,88.5,5.0,MARUTI,0,0,1,0,0,0,1,1,0
5.0,13229,18.9,1197.0,82.0,7.0,HYUNDAI,0,1,0,0,0,1,1,1,0
7.55,32000,17.4,1497.0,117.6,8.0,HONDA,0,0,0,0,0,1,1,1,0
3.5,80000,21.9,1396.0,88.76,9.0,HYUNDAI,1,0,1,0,0,0,1,1,0
1.8,68000,18.5,1197.0,80.0,13.0,HYUNDAI,1,0,0,0,0,1,1,1,0
2.5,56660,23.95,998.0,67.05,8.0,MARUTI,0,0,0,0,0,1,1,1,0
3.35,46000,24.0,1120.0,70.0,8.0,HYUNDAI,0,0,1,0,0,0,1,1,0
4.9,4000,22.0,1197.0,81.8,5.0,MARUTI,1,0,0,0,0,1,1,1,0
2.95,76000,17.21,1493.0,100.0,9.0,MAHINDRA,0,0,1,0,0,0,1,0,1
6.8,54000,23.0,1498.0,98.96,6.0,FORD,0,0,1,0,0,0,1,1,0
10.5,19800,22.1,1396.0,88.7,5.0,HYUNDAI,1,0,1,0,0,0,1,1,0
3.75,55000,22.27,1498.0,108.6,9.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
7.45,55000,17.0,1497.0,118.0,6.0,HONDA,0,0,0,0,0,1,1,1,0
2.85,38640,15.1,1196.0,73.0,7.0,MARUTI,0,0,0,0,0,0,1,1,0
6.3,28000,18.6,1197.0,81.83,4.0,HYUNDAI,0,0,0,0,0,1,1,1,0
19.95,80000,19.16,2494.0,157.7,7.0,TOYOTA,0,0,0,0,0,1,0,1,0
3.0,8000,25.17,799.0,53.3,5.0,RENAULT,0,0,0,0,0,1,1,1,0
17.51,50001,10.13,3498.0,364.9,13.0,MERCEDES-BENZ,0,0,0,0,0,1,0,1,0
1.55,60000,15.0,1586.0,104.68,16.0,MARUTI,1,0,0,0,0,1,1,1,0
18.5,55000,17.84,1395.0,147.51,7.0,AUDI,0,0,0,0,0,1,0,1,0
9.99,84000,18.48,17.0,5.0,12.0,BMW,0,0,1,0,0,0,0,1,0
5.38,54495,20.14,1498.0,88.0,5.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
15.5,30000,14.74,2993.0,270.9,11.0,JAGUAR,0,0,1,0,0,0,0,1,0
4.28,66000,19.01,1461.0,108.45,11.0,RENAULT,1,0,1,0,0,0,1,1,0
6.25,105000,11.72,2199.0,194.3,11.0,HYUNDAI,0,0,1,0,0,0,0,0,1
1.3,60000,18.6,1199.0,79.4,13.0,CHEVROLET,1,0,0,0,0,1,1,1,0
5.9,16315,21.4,1197.0,83.1,5.0,MARUTI,0,0,0,0,0,1,1,1,0
5.5,9000,21.21,1197.0,81.8,3.0,MARUTI,1,0,0,0,0,1,1,1,0
6.9,76000,10.2,2354.0,180.0,11.0,HONDA,0,0,0,0,0,1,1,1,0
4.0,57000,19.01,1461.0,108.5,9.0,NISSAN,0,0,1,0,0,0,1,1,0
15.75,35000,11.25,2694.0,163.7,7.0,TOYOTA,0,0,0,0,0,1,1,0,1
20.90249999999996,20000,14.28,1998.0,254.7,5.0,BMW,0,0,0,0,0,1,0,0,0
5.51,102000,20.73,1373.0,91.1,8.0,MARUTI,1,0,0,0,0,1,1,1,0
10.39,10000,23.7,1396.0,88.7,3.0,HYUNDAI,0,0,1,0,0,0,1,1,0
2.2,83000,17.5,1298.0,85.8,12.0,MARUTI,1,0,0,0,0,1,1,1,0
20.90249999999996,65000,13.0,2987.0,261.5,8.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
